StationID,StationName,StateName
5060,Mullugudde,KA
3374,Muloor,KA
5061,Multai,MP
10226,Mulugu,TG
694,Mulund,MH
10060,Mulur(Karnataka),KA
4,Mumbai,MH
8189,Mumbai (Dadar),MH
752,Mumbai Darshan,MH
8394,Mumbai International Airport,MH
742,Mumbai(Borivali),MH
68,Mummidivaram,AP
1838,Munavalli,KA
7509,Munavalli Dam,KA
1839,Mundakayam,KL
7511,Mundgod,KA
1840,Mundkur,KA
1841,Mundra,GJ
5075,Mundrigi,KA
5076,Mungali,MH
98,Munganda,AP
4095,Munipally,AP
1842,Munirabad,KA
7512,Munirabad Dam,KA
7513,Muniyala,KA
2947,Munjiyasar,GJ
1843,Munnar,KL
925,Munnar (by pickup van),KL
3891,Munnuthy,KL
3928,Mupkal,TG
7810,Muppavaram,AP
350,Muradabad,UP
67,Muramalla,AP
320,Murari,MP
254,Murena,MP
5079,Murga,MP
5080,Murickassery,KL
9716,Murila(Gujarat),GJ
1845,Murnad,KA
4096,Murpa,AP
5082,Murrena,MP
1153,Murud,MH
5083,Murudeshwar,KA
9999,Musafirkhana,UP
788,Musiri,TN
3535,Mussoorie,UT
7515,Muthinkoppa,KA
201,Muthupettai,TN
9511,Muthuramalingapuram,TN
9655,Muttil,KL
8548,Muttuchira,KL
1847,Muvattupuzha,KL
5088,Muzaffarpur,BR
5089,Muzffarnagar,UP
5090,Mv 79,OR
8630,Mvpalem,AP
502,Mydukur,AP
9967,Mylavaram,AP
4098,Mypalacheruvvu,AP
926,Mysore,KA
9745,Mysore ByePass,KA
3555,Mysore Ooty Package,KA
2954,Mysore Site Seeing,KA
926,Mysuru,KA
3718,N R Pura,KA
5092,N.g.o Quarters Clt,KL
7517,N.s.gate,AP
5093,Nabarangpur,OR
5094,Nachandpatti,TN
1849,Nada,KL
8894,Nadapuram,KL
9458,Nadaun,HP
10026,Nadgive,MH
5095,Nadi Mod,RJ
689,Nadiad,GJ
9160,Nadiad By Pass,GJ
5096,Nadol,RJ
9161,Nadole,RJ
5097,Nadura,MH
9723,Naduvakurichi,TN
2955,Naduvil,KL
10227,Naganur(Karnataka),KA
191,Nagapattinam,TN
1850,Nagar,TN
2957,Nagara,KA
7519,Nagaradarshini,KA
90,Nagaram,TG
3941,Nagarcoil,TN
7144,Nagari,AP
8063,Nagarjuna Sagar,TG
5102,Nagaur,RJ
8632,Nagayalanka,AP
6780,Nagda,MP
9162,Nagdhanimba,RJ
8969,Nageshri,MP
1319,Nagina,UP
7520,Nagmangala,KA
9685,Nagnesh,GJ
5105,Nagoor(karnataka),KA
190,Nagore,TN
152,Nagpur,MH
9456,Nagrota Bagwan,HP
9454,Nagrota Surian,HP
4099,Nagullanka,AP
8631,Naguluppalapadu,AP
5106,Nagur,MH
9432,Nahan,HP
8514,Naharkatia,AS
8346,Naharlagan,
9,Naidupeta,AP
86,Naidupeta (By-Pass),AP
5110,Naihati,WB
1855,Nainital,UT
5111,Nainpur,MP
1856,Nakhatrana,GJ
4056,Nakirekal,AP
766,Nakkapalli,AP
4100,Nakkapalliadda Road,AP
6355,Nakoda,RJ
9566,Nakodaji,RJ
10130,Nakulnar,CT
9436,Nalagarh,HP
9163,Nalasopara,MH
7522,Nalatwad,KA
8439,Naldurg,MH
783,Nalegaon,MH
8633,Nalgonda,TG
1857,Naliya,GJ
652,Nallajarla,AP
1084,Nallapadu,AP
7863,Nallumavadi,TN
1858,Namagiripettai,TN
1859,Namakkal,TN
5113,Nambuthalai,TN
8499,Namrup,AS
8500,Namsai,AR
5114,Namtola,AS
9474,Nana Asarana,GJ
8970,Nana Rajkot,GJ
10282,Nanakmatta,UT
8634,Nancherla,TG
844,Nandaluru,AP
5115,Nandasan,GJ
108,Nanded,MH
1860,Nandgaon,MH
7902,Nandigama,AP
7523,Nandihills,KA
7524,Nandikeshwara,KA
8635,Nandikotkur,AP
2963,Nandikur,KA
8837,Nandimandalam,AP
8636,Nandipadu,AP
1095,Nandivelugu,AP
1861,Nandura,MH
2964,Nandurbar,MH
1280,Nandyala,AP
7841,Nandyala Bypass,AP
6932,Nangal,PB
5116,Nanghat,MH
7525,Nangli Ka Ap Border,KA
1862,Nanguneri,TN
2965,Nani Monpari,GJ
9871,Nani Pindakhai,GJ
9164,Nani Vavdi,GJ
2362,Nanjangud,KA
2968,Nanudi,GJ
1863,Napoklu,KA
1864,Naragund,KA
3595,Narakoduru,AP
9849,Naranapur(Odisha),OR
1865,Naranpar(Gujarat),GJ
5118,Narasannapeta,AP
298,Narasapuram,AP
55,Narasaraopet,AP
7526,Narasimharaja Pura,KA
9786,Narasinghpur(Odisha),OR
2969,Naravi,KA
7527,Narayanapura (Karnataka),KA
272,Narayanapuram (West Godavari),AP
5120,Narayanganj,MP
7528,Narayanpet,AP
8392,Narayanpur,AS
5121,Naredi,RJ
9769,Nargadh,GJ
5122,Nari Chowkdi,MH
9398,Narippaiyur,TN
9463,Narkanda,HP
8637,Narketpally,TG
9342,Narrawada,AP
8638,Narsampet,TG
5118,Narsannapeta,AP
133,Narsapuram,AP
55,Narsaraopet,AP
4063,Narsaraopet Bye Pass,AP
8403,Narsi,MH
5124,Narsinghgharh,MP
4101,Narsipatnam,AP
8429,Narsobawadi,MH
7529,Naryangaon,MH
2974,Naseerabad,RJ
2975,Naseerabagh,RJ
243,Nashik,MH
5125,Nashik Fata,MH
1147,Nashirabad,MH
243,Nasik,MH
2976,Nasirabad,RJ
9410,Nasrullaganj,MP
10068,Natham,TN
1156,Nathdwara,RJ
5126,Nathdwara (Shrinathji),RJ
264,Natta Rameswaram,AP
10063,Nattarasankottai,TN
9375,Naugaon,MP
1870,Naukha,MH
5127,Navagadh,GJ
8971,Navagam,GJ
5128,Navagam Dhal,GJ
10115,Navaladi,TN
2977,Navalgarh,RJ
4036,Navalgund,KA
7530,Navanagar Bus Stand,KA
5131,Navapur,MH
10093,Navi Haliyad,GJ
753,Navsari,GJ
5132,Navsari By Pass,GJ
1872,Navunda,KA
2241,Nawada,BR
2977,Nawalgarh,RJ
5133,Nawansher,PB
5134,Nawarangpur,OR
6886,Nayagaon,RJ
9828,Nayagarh,OR
5135,Nayakanakatte,KA
1873,Nazarath,TN
5136,Nedra,GJ
3940,Nedugandam,KL
10045,Nedumbassery Airport,KL
2978,Nedumboil,KL
3953,Nedumudi,KL
5138,Needamanglam,TN
7531,Needumboil,
1875,Neemuch,MP
5140,Nelamangala,KA
2123,Nellai,TN
9340,Nellikar,KA
5141,Nellikatte,KA
8872,Nellimarla,AP
11,Nellore,AP
84,Nellore (By-pass),AP
540,Nellore (Mini By-Pass),AP
2981,Nelyady,KA
5148,Nemathanpatti,TN
1878,Ner,MH
3616,Ner Chowk,HP
1879,Neralakatte,KA
9761,Neredgonda,GJ
8639,Nereducharla,TG
819,Neri,KL
5149,Neriamangalam,KL
5150,Nerkuppai,TN
1880,Nerul,MH
7533,Nesargi,KA
9242,Nesari,MH
2982,Nesdi,MP
9165,Nesvad,GJ
5151,Netra,RJ
5841,Netramli,GJ
1151,Nevasa Phata,MH
2986,New Delhi,DL
2997,Newai,RJ
5153,Newasa,MH
2987,Neyveli,TN
5154,Neyveli (Mantharakuppam),TN
3828,Neyyattinkara,KL
478,Nidadavolu,AP
4037,Nidagundi,KA
270,Nidamaru,AP
8879,Nidamolu,AP
4103,Nidubrolu,AP
3317,Nidugundi,KA
9220,Nidumolu,AP
5156,Nigadi,MH
9821,Nigala,GJ
9710,Nikava,GJ
7534,Nilambur,KL
774,Nilanga,MH
2452,Nileshwaram,KL
1875,Nimach,MP
1884,Nimaheda,RJ
5158,Nimbada,RJ
5160,Nimbahera,RJ
2993,Nimbaj,MH
5842,Nimdaheda,RJ
5161,Nimgaon Jali,MH
8880,Nimmakuru,AP
9634,Nimni,MH
3926,Nipanni By Pass,KA
2994,Nippani,KA
8425,Nira,UP
10082,Nirala(Adilabad),TG
8338,Nirjuli,
160,Nirmal,TG
5162,Nirmal (bypass),TG
5163,Nirmali,BR
2995,Nithiravilai,TN
9096,NITK - Surathkal,KA
1887,Nitte,KA
5164,Nittur (smg),KA
7535,Nittur or kou,KA
5166,Nivli,MH
2997,Niwai,RJ
107,Nizamabad,TG
10223,Nizampatnam,AP
8640,Nizamsagar,TG
2999,Nohar,RJ
378,Noida,UP
3000,Nokha,RJ
1889,Noojadi,KA
5169,Nori Chowkdi,GJ
5787,North Goa Sight Seeing,GA
8501,North Lakhimpur,AS
9012,North Paravur,KL
8641,Nossam,AP
9829,NTPC(Odisha),OR
9433,Nurpur,HP
1192,Nuzvid,AP
10123,Obuladevaracheruvu,AP
5170,Oddanchatram,TN
9166,Okha,GJ
9506,Okkur,TN
5171,Ola,TG
8972,Oliya,GJ
1011,Ollur,KL
9539,Omassery,KL
158,Umerga(Maharastra),MH
5172,Omkareshwar,GJ
26,Ongole,AP
129,Ongole(By-Pass),AP
7842,Ontimitta,AP
10005,Oonnukal,KL
8522,Oorambu,TN
1892,Ooty,TN
9507,Opilan,TN
359,Orai,UP
5174,Oraiya,UP
5175,Oras,UP
9167,Oras Bypass,MH
3011,Orthanad,
5176,Osia,UP
745,Osmanabad,MH
5177,Other,KL
1894,Ottapalam,KL
5180,Ottapidaram,TN
7016,Otwala,RJ
8642,Owk,AP
8401,Ozar Malshejghat Tour,MH
5181,P Velur,TN
74,P. Gannavaram,AP
3014,Paakkad By Pass,TN
5182,Paatur,TN
8440,Pabal,MH
8848,Pabanasam,TN
10176,Pachmarhi,MP
5183,Pachod,MH
1127,Pachora,MH
5184,Pachore,MH
5185,Pachpachiya,
5971,Pachpadra,RJ
1895,Padadhri,GJ
5186,Padampur,RJ
9490,Padanthapuli,TN
8973,Padarshinga,GJ
5187,Paddhari,GJ
9006,Padra(Gujarat),GJ
369,Padrauna,UP
7138,Padru,RJ
3375,Padu Panambur,KA
1036,Padubidri,KA
5189,Padukkapathu,TN
1896,Padukone,KA
1897,Pahur,MH
3899,Paiga,TG
10006,Paingottoor,KL
8388,Paithan,MH
5190,Pakela,CT
927,Pala,KL
927,Palai,KL
906,Palakkad,KL
1899,Palakkad Bypass,KL
1271,Palakoderu,AP
78,Palakollu,AP
7752,Palakonda,AP
3015,Palam,AP
880,Palamaneru,AP
3896,Palampur,HP
9623,Palana Rajastan,RJ
1014,palani,TN
1901,Palanpur,GJ
9591,Palaparru,AP
992,Palapuram,KL
945,Palarivattom,KL
7726,Palasa,AP
446,Palavancha,AP
5195,Palayakayal,TN
3017,Palcot,TN
6275,Paldi,GJ
8430,Palghar,MH
906,Palghat,KL
5196,Palghat (bye Pass),KL
1905,Pali,RJ
5197,Pali (mah.),MH
5198,Palia,UP
1906,Palitana,GJ
9686,Paliyad,GJ
1907,Palladam,TN
5199,Pallakkad Bye Pass,KL
479,Pallamkuru,AP
5200,Pallapatti,TN
1908,Pallathur,TN
5201,Pallipalayam,TN
4104,Pallivela,AP
3018,Pallu,TN
5202,Paloda,RJ
3019,Palsam,OR
5203,Palsana,RJ
9631,Palus,MH
1191,Pamarru(Krishna Dist.),AP
8262,Pamban,TN
8644,Pamidi,AP
8645,Pamidipadu,AP
7538,Pampa(sabarimalai),TN
2380,Pampady,KL
2443,Pamuru,AP
171,Panagarh,WB
8160,Panaikudi,TN
1910,Panaikulam,TN
102,Panaji (goa),GA
7540,Panaji Package,GA
5205,Panamboor Kuloor,KL
1911,Panambur,KA
9856,Panasada,GJ
5207,Panavadalichatram,TN
3546,Panavaram,
5208,Panayapatti,TN
8409,Panch Jyotirling Tour,MH
7541,Panchanahalli,KA
9853,Pancharamalu,AP
680,Panchgani,MH
3022,Panchkula,HR
9168,Panchpipla,GJ
8974,Panchtalavada,GJ
9689,Panchvada,GJ
9633,Panchvamal,MH
946,Pandalam,KL
5209,Pandalgudi,TN
10193,Pandalgudi Bypass,TN
5210,Pandarkavda,MH
7542,Pandavapura,KA
5212,Pandhariya,CT
5213,Pandharkawada,MH
7543,Pandharpur(Aurangabad),MH
8378,Pandharpur Akkalkot Tuljapur,MH
5214,Pandhro,MP
5215,Pandurna,MP
9830,Pandurupani,OR
3023,Paneli,GJ
9831,Pangaluru,OR
9832,Pangama,OR
46,Pangidi,AP
8219,Pangidi Gudem,AP
8376,Panhala,MH
3634,Panipat,HR
7544,Panja,KA
5216,Panna,MP
10194,Pannaivilai,TN
4051,Pannankulam,TN
1912,Panoor,KL
7545,Panrutti,TN
5217,Pansemal,MP
9311,Pansora,GJ
690,Panvel,MH
10258,Paoni,MH
5218,Papanad,TN
1916,Pappanasam,TN
5219,Pappireddipatty,TN
3025,Parad,OR
3574,Paradeep,OR
9961,Parakkadavu,KL
9787,Parala(Odisha),OR
9251,Paralachi,TN
1917,Parali,MH
1918,Paramakudi,TN
5220,Paramankurichi,TN
5221,Paramathi,TN
8123,Paramathi Bypass,TN
3026,Paramathivellore,TN
10259,Paranda,MH
4050,Parappadi,TN
2273,Parasala,KL
9959,Parat,KL
5224,Paratwada,MH
5225,Paratwada (achalpur),MH
9814,Paravadi(Gujarat),GJ
9012,Paravur,KL
3028,Parbatsar,RJ
1921,Parbhani,MH
114,Parchur,AP
8975,Pardi,GJ
7546,Pargi,TG
5226,Parinthamanna,KL
3404,Paripally,KL
9851,Pariyaram,KL
10156,Parkal Bypass(Telangana),TG
10155,Parkal(Telangana),TG
1922,Parkala,KA
5227,Parla,AP
5228,Parlakhemundi,OR
5229,Parle,MH
5230,Parli,MH
8646,Parnasala,TG
10260,Parner,MH
779,Parola,MH
9741,Parsa,BR
5231,Parsad,BR
9997,Parsadepur,UP
5232,Partapur,UP
3030,Parthibanur,TN
5233,Parthipadu,AP
138,Parthoor,MH
9012,Parur,KL
9170,Parvadi,GJ
8976,Parvala,GJ
9819,Parvat Patiya,GJ
5799,Parvathipuram,AP
5234,Parvatsar,RJ
9446,Parwanoo,HP
9733,Pasalapudi,AP
8502,Pasighat,AR
8647,Pasra,TG
8835,Pasumarthi,AP
5235,Pasuvanthanai,TN
9171,Pasvi,GJ
9339,Patamundai,OR
1923,Patan,GJ
3031,Patan Vav,GJ
5236,Patangi,BR
6040,Patankot,PB
5237,Patewa,CT
5238,Pathalgaon,CT
1925,Pathamadai,TN
949,Pathanamthitta,KL
948,Pathanapuram,KL
1924,Pathankot,PB
9411,Pathapatnam,AP
5843,Pathardi,MH
6925,Pathavada,GJ
991,Pathiripala,KL
9391,Pathri,MH
9600,Pati,GJ
5240,Patiala,PB
9862,Patkhilori,GJ
9442,Patlandhar,HP
5241,Patna,BR
5242,Patnadhal,BR
5243,Patnagarh,BR
4105,Patnavelli,RJ
5244,Patoda,MH
7547,Pattadakal,KA
996,Pattambi,KL
1138,Pattikonda,AP
5247,Pattom,MH
5248,Pattukotai,TN
3036,Patur,TN
7548,Pavagada,KA
8431,Pavas,TN
5249,Pavithiram,TN
5252,Pavoorchatram,KL
7057,Pavti,RJ
5252,Pavur Chattram,KL
2449,Payyanur,KL
9979,Payyavoor,KL
3038,Payyoli,KL
9958,Pazhayangadi,KL
8648,Pebbair,TG
10031,Pedabrahmadevam,AP
3850,Pedapudi,AP
3987,Pedaravuru,AP
3851,Pedavadlapudi,AP
8882,Pedda Goshala,AP
9774,Peddapadu,AP
8649,Peddapally,TG
42,Peddapuram,AP
10035,Peddevam,AP
1268,Pedha Ameeram,AP
5253,Peerumedu,KL
5254,Pehroad,
8883,Penamaluru,AP
5255,Pendhurthi,AP
8838,Pendlimarri,AP
7718,Penduru,AP
9972,Penuganchiprolu,AP
1263,Penugonda (West Godavari),AP
7152,Penukonda,AP
1277,Penumantra,AP
5256,Pepli,RJ
9399,Peraiyur,TN
1927,Perambalur,TN
10160,Perambavoor,KL
8265,Perambra,KL
285,Peravali,AP
8528,Peravaram,AP
3040,Peravoor,KL
5257,Peravurani,TN
1085,Percherla,AP
1929,Perdoor,KA
9960,Peringathoor,KL
986,Perinthalmanna,KL
1930,Periyakulam,TN
7550,Periyasavali,TN
3042,Perla,KA
7551,Pernambet,TN
746,Perumanallur,TN
3946,Perumba,KL
950,Perumbavoor,KL
9252,Perunali,TN
1080,Perundurai,TN
1931,Perungulam,TN
8067,Perunthalmanna,KL
1932,Perunthurai,TN
281,Peruru,AP
720,Peth Naka,MH
1933,Pethri,KA
5263,Petlawad,MP
720,Petnaka,MH
4108,Pgannavram,AP
1935,Phagwara,PB
5966,Phalodi,RJ
7552,Phalthan,MH
8419,Pharadapur,
9305,Phephana,RJ
5264,Phillaur,PB
5265,Phondaghat,MH
9777,Phulbani,OR
5266,Phulparas,BR
899,Piduguralla,AP
10000,Pikhuwa,UP
3047,Pilani,RJ
871,Pileru,AP
5268,Pilibanga,RJ
5269,Pilibhit,UP
9492,Pillaiyarnatham,TN
5270,Pillarkhana,KA
3049,Pillayarpatti,TN
778,Pimpalgaon,MH
5271,Pimpri,MH
5272,Pinwara,RJ
6033,Pipali,GJ
9810,Pipalner,MH
9556,Piparia,MP
9750,Pipartoda,GJ
5273,Pipava Chowkdi,GJ
5274,Pipavav (port),GJ
9754,Pipdva,GJ
8977,Piplava,GJ
5964,Pipli,HR
5275,Pipliya,MP
5276,Piplya Mandi,MP
4109,Pippara,AP
9524,Pipra Kothi,BR
3534,Piriyapatna,KA
2327,Pitapuram,AP
9172,Pithalpur,GJ
5277,Pithampur,MP
9173,Pithampur Byepass,MP
5278,Pithora,UT
5279,Pitol,MP
8650,Podalakur,AP
5280,Podi,CT
7813,Podili,AP
5281,Pohri,MP
5282,Pokran,RJ
5283,Poladpur,MH
4110,Polamuru,AP
8651,Polavaram,AP
7554,Polibetta,KA
1012,Pollachi,TN
8187,Polur,TN
951,Pondicherry,TN
1023,Ponkunnam,KL
7555,Ponnai,TN
1939,Ponnamaravathy,TN
7556,Ponnampet,KA
18,Ponnur,AP
9430,Paonta Sahib,HP
9987,Pookode,KL
9253,Poolangal,TN
51,Poona,MH
7557,Poonamallee,TN
7952,Poonthottam,KL
10158,Poopara,KL
5288,Poothotta,KL
8550,Poovadukka,
10049,Poovar,KL
1940,Porbandar,GJ
2482,Porumamilla,AP
5289,Pothakalan Vilai,TN
3059,Pothakudi,TN
8652,Pothanal,KA
5290,Potla,MP
9174,Potlan,RJ
5791,Potta Chalakkudy,KL
5291,Pottalpudur,TN
10277,Pottilanka,AP
5292,Power House,TN
5293,Ppuliyampatti,TN
9469,Prachi,GJ
8653,Pragadavaram,AP
1942,Pragpar,GJ
3998,Prasadampadu,AP
8389,Pratapgad,MH
5295,Pratapgarh,UP
5296,Pratapur,BR
4112,Prathap Nagar Bridge,AP
60,Prathipadu East Godavari Dist,AP
9376,Prathipadu Guntur Dist,AP
9377,Prathipadu West Godavari Dist,AP
5844,Pratij,GJ
9865,Prempara,GJ
885,Proddatur,AP
5297,Pudhansanthai,TN
1943,Pudhukottai,TN
9322,Pudhupatti,TN
5298,Pudhur,TN
8884,Pudukadai,TN
1943,Pudukkottai,TN
1944,Puduvalasai,TN
1945,Puduvayal,TN
6227,Pugal,RJ
9753,Pujapadar,GJ
1946,Pulgaon,MH
3064,Pulingudi,TN
655,Pulivendula,AP
10065,Puliyadithammam,TN
1947,Puliyal,TN
1948,Puliyampatti,TN
1949,Puliyangudi,TN
311,Pulla,AP
3820,Pullad,KL
1288,Pullampet,AP
279,Pulletikurru,AP
9347,Pulpally,KL
1950,Pumpwel Circle Mangalore,KA
5306,Punalur,KL
9422,Punchrookhi,HP
3277,Pune Byepass,MH
9595,Pune Darshan,MH
1953,Punjai Puliyampatti,TN
7560,Punjallakatte,KA
9175,Punjapadar,GJ
3065,Punnapra,KL
8390,Purandhar,WB
5311,Puranpur,UP
216,Puri,OR
806,Pusad,MH
1954,Pushkar,RJ
9176,Pushkar Ajmer Bypass,RJ
8654,Putalpattu,AP
9658,Puthanathani,KL
5313,Puthiamputhur,TN
9981,Puthiyatheru,KL
1955,Puthuchery,TN
952,Puthupally,KL
8655,Putrela,AP
5315,Puttaparthi,AP
1956,Puttur,KA
7561,Puttur(andhra Pradesh),AP
8656,Pyapili,AP
9221,Pydibhimavaram,AP
5316,Qaddian,PB
2448,Quilandy,KL
936,Quilon,KL
1958,R S Mangalam,TN
7562,R.k.pet,TN
8657,R.kothagudem,TG
1266,Raapaka,AP
1959,Rabakavi,KA
8658,Rachapudi,AP
12761,Racharla,AP
10073,Racharla Gollapally,TG
468,Rachuru,AP
8432,Radhanagari,MH
5318,Radhanpur,GJ
8659,Raghavapuram,AP
9366,Rahatgarh,MP
10181,Rahij,GJ
5319,Rahta(Gujarat),GJ
5320,Rahuri,MH
1960,Raibareilly,UP
1171,Raichur,KA
2454,Raichur (Via Mantralaya),KA
5321,Raigarh,CT
9177,Raila,RJ
33,Railway Koduru,AP
1962,Raipur(CG),CT
9833,Raipur(Rajastan),RJ
9363,Raipura Muhsam,MP
6868,Raipuriya,RJ
3549,Raiwala,UT
9451,Raja Ka Talab,HP
44,Raja Nagaram,AP
22,Rajahmundry,AP
3067,Rajaldesher,RJ
1237,Rajam,AP
9886,Rajampalli,AP
34,Rajampet,AP
3948,Rajampet (By-Pass),AP
1053,Rajamundry (By-Pass),AP
1964,Rajapalayam,TN
9722,Rajapara(Jamkandorna),GJ
702,Rajapur,MH
5329,Rajgadh,MP
1965,Rajgarh,MP
7563,Rajguru Nagar,MH
755,Rajkot,GJ
8455,Rajmachi,MH
1966,Rajnagar,UP
5330,Rajnagar (rj),RJ
5331,Rajnand Gav,CT
5332,Rajnandgaon,CT
9179,Rajpara - Tansa,GJ
9178,Rajpara Khodiyar,GJ
5333,Rajpur,MP
3069,Rajpura,PB
5334,Rajpura (pb),PB
1967,Rajsamand,RJ
9712,Rajsthali,GJ
874,Rajula,GJ
8660,Rajupet,TG
8978,Rajur,MH
10076,Rajura (Maharashtra),MH
6128,Rakhiyal,GJ
8442,Ralegan Siddhi,MH
5335,Rama Mandi,PB
7564,Ramachandrapur Mutt,KA
407,Ramachandrapuram,AP
9515,Ramagundam,TG
5336,Ramakona,MP
7565,Ramakrishnapura,KA
7566,Ramanagara,KA
1970,Ramanathapuram,TN
3070,Ramanattukara,KL
5339,Ramanuganj,CT
9521,Ramapuram AP,AP
8661,Ramayampet,TG
2296,Rambhadrapuram,AP
3071,Rambhari,JH
9653,Rambotlavaripalem,AP
3072,Ramdevra,RJ
10182,Ramdhari(Gujarat),GJ
4038,Ramdurg,KA
4116,Ramesam Peta,AP
3932,Rameshwaram,TN
175,Ramgarh,JH
5341,Ramjigor,
1970,Ramnad,TN
5342,Ramnagar,UP
10228,Ramnagar(Karnataka),KA
6349,Ramniya,RJ
5845,Ramod,GJ
1185,Ramoji Film City,TG
8662,Rampachodavaram,AP
9180,Rampar Vekra,GJ
5343,Rampara,WB
351,Rampur,UP
5345,Ramsin,RJ
10261,Ramtek,MH
3997,Ramvaramppadu Ring,AP
5846,Ranakandola,GJ
8663,Ranasthalam,AP
3075,Ranavav,GJ
176,Ranchi,WB
9860,Randal Na Dadava,GJ
1972,Ranebennur,KA
43,Rangampeta(East Godavari),AP
8664,Rangapuram,AP
9181,Ranghoda,GJ
1972,Ranibennur,KA
5346,Raniganj,WB
9603,Raningpara,GJ
1134,Ranipet,TN
9421,Ranital,HP
6518,Raniwada,MP
6158,Raniwara,RJ
8979,Raniyala,GJ
5348,Ranjangaon,MH
5349,Ranka,HP
953,Ranny,KL
5350,Ranoli,GJ
9874,Ranpur,GJ
9699,Ransiki,GJ
9807,Ranuj,GJ
5351,Rapar,GJ
8665,Rapur,AP
9182,Rasalia,GJ
5352,Rasingapuram,TN
1973,Rasipuram,TN
3078,Ratangarh,RJ
9183,Ratanpar,GJ
1974,Ratanpur,CT
5353,Ratdi,GJ
7569,Rathnapuri Colony,TN
1975,Ratlam,MP
1976,Ratnagiri,MH
5354,Rattalli,KA
5355,Rau,MP
7571,Ravalapllikaapborder,
7572,Ravalpalli,TG
5356,Ravapar (gj),GJ
6878,Ravatsar,RJ
3081,Raver,MH
10106,Ravinuthala(AP),AP
9575,Ravipadu,AP
9861,Ravna(Gujarat),GJ
71,Ravulapalem,AP
6248,Rawala,RJ
5357,Rawatbhata,RJ
3082,Rawatsar,RJ
5358,Raxaul,BR
872,Rayachoti,AP
1978,Rayadurgam,AP
9779,Rayagada,OR
8666,Rayala Cheruvu,AP
7574,Rayalpad,KA
1979,Rayan,GJ
9337,Rayapatnam,TG
7575,Raybag,KA
9601,Raydi,GJ
6573,Rayla,RJ
19,Razole,AP
407,RC Puram,AP
8667,Rebbana,TG
9434,Recong Peo,HP
5361,Reddiarpatti,TN
536,Reddypalem,AP
9448,Rehan,HP
7845,Rejerla,TG
1981,Reliance,
5362,Reliance (khavdi ),GJ
9222,Renigunta,AP
869,Renigunta(Bye-Pass),AP
3989,Repalle,AP
892,Returu,AP
5363,Revas,MH
5364,Revder,
9257,Revelganj,BR
1090,Revendrapadu,AP
10168,Rewalsar,HP
5365,Ribda,GJ
3083,Ringas,RJ
5366,Rippinapete,
415,Rishikesh,UT
10262,Risod,MH
4060,Rly.koduru,AP
7576,Roadalbanda Camp,
10263,Roha,MH
8980,Rohisha,GJ
9822,Rohishala,GJ
9441,Rohru,HP
5368,Rohtak,HR
1984,Ron,KA
3855,Rookri,HP
3856,Roopar,PB
394,Roorkee,UP
8875,Rourkela,OR
8142,RR Nagar(Sattur),TN
5370,Rs Mangalam,TN
9772,Rudrakota,AP
405,Rudrapur,UT
5372,Runi,GJ
8508,Rupai,UP
10102,Rupaidiha,UP
9523,Rusera Ghat,BR
5847,Ruthiyai,MP
4119,S Koduru,AP
25,S.Konda,AP
848,S.Konda By-Pass,AP
5374,S.p.pattinam,TN
9875,Saalaiputhur,TN
3091,Sabarimala,KL
5995,Sabarmati,GJ
9757,Sabhadiya,GJ
5375,Sabla,RJ
3093,Sachin,GJ
7577,Sadalga,KA
7578,Sadashivpet,TG
9747,Sadodar,GJ
5376,Sadri,RJ
5377,Sadulsahar,RJ
1110,Sagar,TG
1985,Sagara,KA
5378,Sagwada,GJ
1986,Sagwara,RJ
5379,Sahada,GJ
5380,Sahajapura,MP
5381,Sahar,MH
6011,Saharanpur,UP
9369,Saharsa,BR
9304,Sahawa,RJ
5382,Sahebganj,BR
7579,Sahebrakatte,KA
3635,saibarkatte,KA
5384,Saidapur,MH
8458,Sajjangad,MH
9724,sajjangarh,RJ
5385,Sakada,CT
3556,Sakaleshpur,KA
7580,Sakarayapatna,KA
5386,Sakari,MH
7581,Sakarpa,GJ
1148,Sakegaon,MH
10195,Sakkamalpuram,TN
5387,Sakol,MH
5388,Sakoli,MH
10264,Sakri,MH
5389,Sakthinagar,TN
5390,Salakudi,
5848,Salal,GJ
3096,Salangpur,GJ
5391,Salasar,RJ
5849,Salaya,GJ
868,Salem,TN
1989,Salem Bypass,TN
8124,Salem Seelanaickenpatti Bypass,TN
6960,Salempura,UP
7582,Salethur,KL
5395,Salewada,MP
10028,Salgaon,MH
7583,Saligram or mysore,KA
1990,Saligrama,KA
9504,Saliwala,RJ
5396,Salla,
5397,Salumbar,RJ
2297,Saluru,AP
8472,Salvador,GA
8981,Samagoga,GJ
9748,Samana,GJ
41,Samarlakota,AP
5400,Samatra,GJ
5401,Sambalpur,OR
7584,Sambatti,
8982,Samdhiyala,GJ
8983,Sametar,GJ
5402,Sami,GJ
1992,Samkhayali,GJ
2019,Samlaji,GJ
5404,Samlaji By Pass,GJ
7585,Sampaje,KA
1994,Sampekatte,KA
9533,Samter,GJ
9598,Samuhkheti,GJ
8984,Sanaliya,GJ
5405,Sanand,GJ
9691,Sanathali,GJ
5406,Sanawad,MP
10137,Sanchi,MP
3099,Sanchore,RJ
1997,Sanderao,RJ
9437,Sandhol,HP
9834,Sandhoo,OR
9835,Sandhora(Odisha),OR
535,Sandolu,
7586,Sandur,KA
2001,Sangagiri,TN
1998,Sangali,MH
